chrom	start	end	gene	type	HGNC
chr12	54019910	54022589	"ENSG00000260597"	"lncRNA"	"ENSG00000260597"
chr12	54033050	54035361	"HOXC5"	"protein_coding"	"HOXC5"
chr12	54033950	54034045	"MIR615"	"miRNA"	"MIR615"
chr12	54058254	54122235	"FLJ12825"	"lncRNA"	"FLJ12825"
chr12	54076838	54081903	"ENSG00000291180"	"lncRNA"	"ENSG00000291180"
chr12	54079267	54080288	"ENSG00000250654"	"transcribed_unprocessed_pseudogene"	"ENSG00000250654"
chr12	54081736	54102699	"ENSG00000249388"	"lncRNA"	"ENSG00000249388"
chr12	54085132	54125992	"FAM242C"	"lncRNA"	"FAM242C"
chr12	54099191	54099302	"Y_RNA"	"misc_RNA"	"Y_RNA"
chr12	54121277	54189008	"SMUG1"	"protein_coding"	"SMUG1"
chr12	54126019	54147485	"LINC02381"	"lncRNA"	"LINC02381"
chr12	54145069	54147225	"ENSG00000260470"	"lncRNA"	"ENSG00000260470"
chr12	54162065	54164452	"ENSG00000257534"	"lncRNA"	"ENSG00000257534"
chr12	54163139	54168595	"ENSG00000248576"	"lncRNA"	"ENSG00000248576"
chr12	54230942	54280133	"CBX5"	"protein_coding"	"CBX5"
chr12	54231397	54231476	"MIR3198-2"	"miRNA"	"MIR3198-2"
chr12	54255627	54255910	"RN7SL390P"	"misc_RNA"	"RN7SL390P"
chr12	54262615	54279063	"SCAT2"	"lncRNA"	"SCAT2"
chr12	54276631	54345083	"ENSG00000258344"	"lncRNA"	"ENSG00000258344"
chr12	54278612	54279698	"ENSG00000289154"	"lncRNA"	"ENSG00000289154"
chr12	54280193	54287088	"HNRNPA1"	"protein_coding"	"HNRNPA1"
chr12	54292111	54301015	"NFE2"	"protein_coding"	"NFE2"
chr12	54301202	54351846	"COPZ1"	"protein_coding"	"COPZ1"
chr12	54317781	54317887	"RNU6-950P"	"snRNA"	"RNU6-950P"
chr12	54337216	54337314	"MIR148B"	"miRNA"	"MIR148B"
chr12	54344610	54344876	"RN7SL744P"	"misc_RNA"	"RN7SL744P"
chr12	54353661	54497688	"GPR84-AS1"	"lncRNA"	"GPR84-AS1"
chr12	54353792	54466985	"GPR84-AS1"	"lncRNA"	"GPR84-AS1"
chr12	54358489	54359212	"ENSG00000289854"	"lncRNA"	"ENSG00000289854"
chr12	54362445	54364487	"GPR84"	"protein_coding"	"GPR84"
chr12	54369133	54391298	"ZNF385A"	"protein_coding"	"ZNF385A"
chr12	54395261	54419266	"ITGA5"	"protein_coding"	"ITGA5"
chr12	54428303	54429403	"LINC01154"	"lncRNA"	"LINC01154"
chr12	54455950	54473602	"GTSF1"	"protein_coding"	"GTSF1"
chr12	54497752	54548243	"NCKAP1L"	"protein_coding"	"NCKAP1L"
chr12	54543111	54544105	"ENSG00000257824"	"lncRNA"	"ENSG00000257824"
chr12	54549601	54579239	"PDE1B"	"protein_coding"	"PDE1B"
chr12	54575387	54588659	"PPP1R1A"	"protein_coding"	"PPP1R1A"
chr12	54608187	54610462	"GLYCAM1"	"lncRNA"	"GLYCAM1"
chr12	54608273	54610405	"GLYCAM1"	"transcribed_unitary_pseudogene"	"GLYCAM1"
chr12	54630811	54634895	"LACRT"	"protein_coding"	"LACRT"
chr12	54644589	54648493	"DCD"	"protein_coding"	"DCD"
chr12	54682973	54687434	"ENSG00000257634"	"lncRNA"	"ENSG00000257634"
chr12	54802746	54803589	"VDAC1P5"	"processed_pseudogene"	"VDAC1P5"
chr12	54830518	54896008	"MUCL1"	"protein_coding"	"MUCL1"
chr12	54948015	54984762	"TESPA1"	"protein_coding"	"TESPA1"
chr12	55009746	55014247	"ENSG00000257870"	"lncRNA"	"ENSG00000257870"
chr12	55019974	55030017	"NEUROD4"	"protein_coding"	"NEUROD4"
chr12	55113077	55118632	"ENSG00000293450"	"lncRNA"	"ENSG00000293450"
chr12	55115533	55116473	"OR9K1P"	"transcribed_unitary_pseudogene"	"OR9K1P"
chr12	55122668	55124120	"ENSG00000257350"	"processed_pseudogene"	"ENSG00000257350"
chr12	55126406	55132750	"OR9K2"	"protein_coding"	"OR9K2"
chr12	55158847	55159723	"OR9R1P"	"unprocessed_pseudogene"	"OR9R1P"
chr12	55193882	55194786	"OR10U1P"	"unprocessed_pseudogene"	"OR10U1P"
chr12	55221025	55221975	"OR10A7"	"protein_coding"	"OR10A7"
chr12	55244609	55256625	"OR6C74"	"protein_coding"	"OR6C74"
chr12	55262539	55263431	"OR6C69P"	"unprocessed_pseudogene"	"OR6C69P"
chr12	55283750	55284641	"OR6C72P"	"unprocessed_pseudogene"	"OR6C72P"
chr12	55293988	55296569	"OR6C6"	"protein_coding"	"OR6C6"
chr12	55311835	55312757	"OR6C5P"	"unprocessed_pseudogene"	"OR6C5P"
chr12	55314343	55322364	"OR6C1"	"protein_coding"	"OR6C1"
chr12	55330043	55332687	"OR6C3"	"protein_coding"	"OR6C3"
chr12	55342841	55343774	"OR6C7P"	"unprocessed_pseudogene"	"OR6C7P"
chr12	55362975	55369279	"OR6C75"	"protein_coding"	"OR6C75"
chr12	55376742	55378797	"ENSG00000290813"	"lncRNA"	"ENSG00000290813"
chr12	55376824	55377736	"OR6C71P"	"transcribed_unprocessed_pseudogene"	"OR6C71P"
chr12	55385837	55392964	"ENSG00000290814"	"lncRNA"	"ENSG00000290814"
chr12	55388445	55389374	"OR6C66P"	"transcribed_unprocessed_pseudogene"	"OR6C66P"
chr12	55396340	55396697	"OR6C73P"	"unprocessed_pseudogene"	"OR6C73P"
chr12	55400529	55401467	"OR6C65"	"protein_coding"	"OR6C65"
chr12	55411727	55414787	"PHC1P1"	"processed_pseudogene"	"PHC1P1"
chr12	55426254	55427192	"OR6C76"	"protein_coding"	"OR6C76"
chr12	55434734	55585471	"ENSG00000258763"	"lncRNA"	"ENSG00000258763"
chr12	55444069	55453347	"OR6C2"	"protein_coding"	"OR6C2"
chr12	55469200	55470138	"OR6C70"	"protein_coding"	"OR6C70"
chr12	55492378	55493316	"OR6C68"	"protein_coding"	"OR6C68"
chr12	55522593	55523417	"OR6C64P"	"unprocessed_pseudogene"	"OR6C64P"
chr12	55549602	55555832	"OR6C4"	"protein_coding"	"OR6C4"
chr12	55572468	55575612	"OR2AP1"	"protein_coding"	"OR2AP1"
chr12	55608043	55615878	"ENSG00000290754"	"lncRNA"	"ENSG00000290754"
chr12	55611623	55612554	"OR6U2P"	"transcribed_unprocessed_pseudogene"	"OR6U2P"
chr12	55636892	55637833	"OR10P1"	"protein_coding"	"OR10P1"
chr12	55638912	55659795	"ENSG00000258921"	"lncRNA"	"ENSG00000258921"
chr12	55646195	55646663	"OR10AE3P"	"unprocessed_pseudogene"	"OR10AE3P"
chr12	55654558	55655168	"PSMB3P1"	"processed_pseudogene"	"PSMB3P1"
chr12	55662337	55662501	"ENSG00000270458"	"processed_pseudogene"	"ENSG00000270458"
chr12	55681736	55684611	"TMT1B"	"protein_coding"	"TMT1B"
chr12	55684568	55716404	"ITGA7"	"protein_coding"	"ITGA7"
chr12	55709985	55710376	"ENSG00000289965"	"lncRNA"	"ENSG00000289965"
chr12	55716036	55724703	"ENSG00000258311"	"protein_coding"	"ENSG00000258311"
chr12	55716038	55720087	"BLOC1S1"	"protein_coding"	"BLOC1S1"
chr12	55720367	55724705	"RDH5"	"protein_coding"	"RDH5"
chr12	55725323	55729707	"CD63"	"protein_coding"	"CD63"
chr12	55729094	55730857	"CD63-AS1"	"lncRNA"	"CD63-AS1"
chr12	55731264	55731531	"Metazoa_SRP"	"misc_RNA"	"Metazoa_SRP"
chr12	55732366	55732648	"ENSG00000257384"	"processed_pseudogene"	"ENSG00000257384"
chr12	55743122	55757264	"GDF11"	"protein_coding"	"GDF11"
chr12	55752463	55817724	"SARNP"	"protein_coding"	"SARNP"
chr12	55757275	55827546	"ENSG00000257390"	"protein_coding"	"ENSG00000257390"
chr12	55761550	55762628	"ENSG00000257509"	"lncRNA"	"ENSG00000257509"
chr12	55818041	55821879	"ORMDL2"	"protein_coding"	"ORMDL2"
chr12	55820960	55830824	"DNAJC14"	"protein_coding"	"DNAJC14"
chr12	55829608	55836253	"TMEM198B"	"lncRNA"	"TMEM198B"
chr12	55832159	55834988	"TMEM198B"	"transcribed_unitary_pseudogene"	"TMEM198B"
chr12	55835433	55842966	"MMP19"	"protein_coding"	"MMP19"
chr12	55870048	55872602	"OLA1P3"	"processed_pseudogene"	"OLA1P3"
chr12	55900300	55900618	"GSTP1P1"	"processed_pseudogene"	"GSTP1P1"
chr12	55901413	55932618	"PYM1"	"protein_coding"	"PYM1"
chr12	55927319	55954027	"DGKA"	"protein_coding"	"DGKA"
chr12	55929170	55929729	"ENSG00000273973"	"lncRNA"	"ENSG00000273973"
chr12	55954105	55973317	"PMEL"	"protein_coding"	"PMEL"
chr12	55966781	55972789	"CDK2"	"protein_coding"	"CDK2"
chr12	55966838	55967474	"ENSG00000258554"	"lncRNA"	"ENSG00000258554"
chr12	55973913	55996683	"RAB5B"	"protein_coding"	"RAB5B"
chr12	55980432	55981035	"ENSG00000237493"	"processed_pseudogene"	"ENSG00000237493"
chr12	55997180	56006641	"SUOX"	"protein_coding"	"SUOX"
chr12	56007659	56038435	"IKZF4"	"protein_coding"	"IKZF4"
chr12	56010091	56010574	"ENSG00000273890"	"lncRNA"	"ENSG00000273890"
chr12	56029649	56041806	"ENSG00000257449"	"lncRNA"	"ENSG00000257449"
chr12	56041351	56044697	"RPS26"	"protein_coding"	"RPS26"
chr12	56076799	56103505	"ERBB3"	"protein_coding"	"ERBB3"
chr12	56101331	56109289	"ENSG00000257411"	"protein_coding"	"ENSG00000257411"
chr12	56104537	56113910	"PA2G4"	"protein_coding"	"PA2G4"
chr12	56104614	56113905	"ENSG00000257553"	"lncRNA"	"ENSG00000257553"
chr12	56116590	56117967	"RPL41"	"protein_coding"	"RPL41"
chr12	56118250	56144674	"ESYT1"	"protein_coding"	"ESYT1"
chr12	56118260	56127514	"ZC3H10"	"protein_coding"	"ZC3H10"
chr12	56118968	56119939	"ENSG00000258345"	"lncRNA"	"ENSG00000258345"
chr12	56120033	56129619	"ENSG00000258317"	"lncRNA"	"ENSG00000258317"
chr12	56150796	56158220	"MYL6B-AS1"	"lncRNA"	"MYL6B-AS1"
chr12	56152256	56159647	"MYL6B"	"protein_coding"	"MYL6B"
chr12	56158346	56163496	"MYL6"	"protein_coding"	"MYL6"
chr12	56162359	56189567	"SMARCC2"	"protein_coding"	"SMARCC2"
chr12	56162359	56190284	"ENSG00000258199"	"lncRNA"	"ENSG00000258199"
chr12	56202179	56221933	"RNF41"	"protein_coding"	"RNF41"
chr12	56222015	56229854	"NABP2"	"protein_coding"	"NABP2"
chr12	56230049	56237846	"SLC39A5"	"protein_coding"	"SLC39A5"
chr12	56237807	56258384	"ANKRD52"	"protein_coding"	"ANKRD52"
chr12	56266890	56270966	"COQ10A"	"protein_coding"	"COQ10A"
chr12	56267793	56270104	"ENSG00000258260"	"lncRNA"	"ENSG00000258260"
chr12	56271699	56300391	"CS"	"protein_coding"	"CS"
chr12	56285916	56316059	"ENSG00000144785"	"protein_coding"	"ENSG00000144785"
chr12	56300075	56317992	"CNPY2-AS1"	"lncRNA"	"CNPY2-AS1"
chr12	56308868	56309449	"ENSG00000257740"	"lncRNA"	"ENSG00000257740"
chr12	56309842	56316119	"CNPY2"	"protein_coding"	"CNPY2"
chr12	56316223	56334053	"PAN2"	"protein_coding"	"PAN2"
chr12	56334174	56340410	"IL23A"	"protein_coding"	"IL23A"
chr12	56341597	56360203	"STAT2"	"protein_coding"	"STAT2"
chr12	56352387	56352450	"RNU7-40P"	"snRNA"	"RNU7-40P"
chr12	56360568	56362857	"APOF"	"protein_coding"	"APOF"
chr12	56376818	56377331	"APONP"	"processed_pseudogene"	"APONP"
chr12	56380361	56382711	"ENSG00000259099"	"processed_pseudogene"	"ENSG00000259099"
chr12	56411944	56413190	"ENSG00000276272"	"lncRNA"	"ENSG00000276272"
chr12	56413647	56414045	"ENSG00000274569"	"processed_pseudogene"	"ENSG00000274569"
chr12	56416363	56449426	"TIMELESS"	"protein_coding"	"TIMELESS"
chr12	56449502	56469166	"MIP"	"protein_coding"	"MIP"
chr12	56449700	56488170	"ENSG00000285528"	"protein_coding"	"ENSG00000285528"
chr12	56468578	56479708	"SPRYD4"	"protein_coding"	"SPRYD4"
chr12	56470944	56488414	"GLS2"	"protein_coding"	"GLS2"
chr12	56511002	56512703	"HSPD1P4"	"processed_pseudogene"	"HSPD1P4"
chr12	56521820	56596193	"RBMS2"	"protein_coding"	"RBMS2"
chr12	56588518	56588621	"RNU6-343P"	"snRNA"	"RNU6-343P"
chr12	56595596	56636816	"BAZ2A"	"protein_coding"	"BAZ2A"
chr12	56638175	56645984	"ATP5F1B"	"protein_coding"	"ATP5F1B"
chr12	56645027	56645101	"SNORD59A"	"snoRNA"	"SNORD59A"
chr12	56663341	56688408	"PTGES3"	"protein_coding"	"PTGES3"
chr12	56670450	56670746	"RN7SL809P"	"misc_RNA"	"RN7SL809P"
chr12	56712305	56731628	"NACA"	"protein_coding"	"NACA"
chr12	56714612	56741535	"ENSG00000285625"	"protein_coding"	"ENSG00000285625"
chr12	56730438	56752374	"PRIM1"	"protein_coding"	"PRIM1"
chr12	56752161	56787790	"HSD17B6"	"protein_coding"	"HSD17B6"
chr12	56822985	56874268	"ENSG00000293169"	"lncRNA"	"ENSG00000293169"
chr12	56840973	56841273	"ENSG00000273536"	"processed_pseudogene"	"ENSG00000273536"
chr12	56855694	56855886	"ENSG00000258816"	"unprocessed_pseudogene"	"ENSG00000258816"
chr12	56861375	56861508	"ENSG00000212383"	"snoRNA"	"ENSG00000212383"
chr12	56871710	56872367	"ENSG00000258679"	"transcribed_processed_pseudogene"	"ENSG00000258679"
chr12	56923133	56934408	"SDR9C7"	"protein_coding"	"SDR9C7"
chr12	56941174	56941482	"ENSG00000278400"	"processed_pseudogene"	"ENSG00000278400"
chr12	56951431	56959374	"RDH16"	"protein_coding"	"RDH16"
chr12	56981211	56985960	"ENSG00000278399"	"unprocessed_pseudogene"	"ENSG00000278399"
chr12	56987734	56990756	"ENSG00000287715"	"lncRNA"	"ENSG00000287715"
chr12	56994492	56998447	"GPR182"	"protein_coding"	"GPR182"
chr12	56998836	57006546	"ZBTB39"	"protein_coding"	"ZBTB39"
chr12	57010000	57028883	"TAC3"	"protein_coding"	"TAC3"
chr12	57028517	57051198	"MYO1A"	"protein_coding"	"MYO1A"
chr12	57055643	57088063	"NEMP1"	"protein_coding"	"NEMP1"
chr12	57089043	57095476	"NAB2"	"protein_coding"	"NAB2"
chr12	57095408	57132139	"STAT6"	"protein_coding"	"STAT6"
chr12	57128483	57213361	"LRP1"	"protein_coding"	"LRP1"
chr12	57144620	57147619	"LRP1-AS"	"lncRNA"	"LRP1-AS"
chr12	57194504	57194576	"MIR1228"	"miRNA"	"MIR1228"
chr12	57216794	57226449	"NXPH4"	"protein_coding"	"NXPH4"
chr12	57229498	57230198	"ENSG00000276727"	"lncRNA"	"ENSG00000276727"
chr12	57229573	57234935	"SHMT2"	"protein_coding"	"SHMT2"
chr12	57234903	57240715	"NDUFA4L2"	"protein_coding"	"NDUFA4L2"
chr12	57243453	57251188	"STAC3"	"protein_coding"	"STAC3"
chr12	57249609	57296484	"ENSG00000258830"	"protein_coding"	"ENSG00000258830"
chr12	57253762	57431043	"R3HDM2"	"protein_coding"	"R3HDM2"
chr12	57415296	57415403	"RNU6-879P"	"snRNA"	"RNU6-879P"
chr12	57431116	57433935	"R3HDM2-DT"	"lncRNA"	"R3HDM2-DT"
chr12	57434784	57452062	"INHBC"	"protein_coding"	"INHBC"
chr12	57452323	57459280	"INHBE"	"protein_coding"	"INHBE"
chr12	57457596	57462818	"ENSG00000287200"	"lncRNA"	"ENSG00000287200"
chr12	57459785	57472268	"GLI1"	"protein_coding"	"GLI1"
chr12	57472264	57488814	"ARHGAP9"	"protein_coding"	"ARHGAP9"
chr12	57475445	57517569	"MARS1"	"protein_coding"	"MARS1"
chr12	57512688	57512750	"MIR6758"	"miRNA"	"MIR6758"
chr12	57516588	57521737	"DDIT3"	"protein_coding"	"DDIT3"
chr12	57517712	57520480	"ENSG00000285133"	"protein_coding"	"ENSG00000285133"
chr12	57519163	57519259	"MIR616"	"miRNA"	"MIR616"
chr12	57520710	57530148	"MBD6"	"protein_coding"	"MBD6"
chr12	57529633	57547224	"DCTN2"	"protein_coding"	"DCTN2"
chr12	57546026	57586633	"KIF5A"	"protein_coding"	"KIF5A"
chr12	57591174	57603418	"PIP4K2C"	"protein_coding"	"PIP4K2C"
chr12	57604622	57609804	"DTX3"	"protein_coding"	"DTX3"
chr12	57610180	57617245	"ARHGEF25"	"protein_coding"	"ARHGEF25"
chr12	57612118	57619638	"ENSG00000224713"	"lncRNA"	"ENSG00000224713"
chr12	57615280	57626125	"ENSG00000287908"	"protein_coding"	"ENSG00000287908"
chr12	57619527	57626036	"SLC26A10P"	"transcribed_unitary_pseudogene"	"SLC26A10P"
chr12	57619536	57626151	"ENSG00000293429"	"lncRNA"	"ENSG00000293429"
chr12	57623409	57633239	"B4GALNT1"	"protein_coding"	"B4GALNT1"
chr12	57674665	57675250	"RPL13AP23"	"processed_pseudogene"	"RPL13AP23"
chr12	57693841	57728342	"OS9"	"protein_coding"	"OS9"
chr12	57694132	57721510	"ENSG00000257342"	"lncRNA"	"ENSG00000257342"
chr12	57723761	57742157	"AGAP2"	"protein_coding"	"AGAP2"
chr12	57726271	57728356	"AGAP2-AS1"	"lncRNA"	"AGAP2-AS1"
chr12	57738013	57750219	"TSPAN31"	"protein_coding"	"TSPAN31"
chr12	57747727	57756013	"CDK4"	"protein_coding"	"CDK4"
chr12	57748618	57748682	"MIR6759"	"miRNA"	"MIR6759"
chr12	57755103	57760411	"MARCHF9"	"protein_coding"	"MARCHF9"
chr12	57762334	57768986	"CYP27B1"	"protein_coding"	"CYP27B1"
chr12	57768471	57772119	"METTL1"	"protein_coding"	"METTL1"
chr12	57771492	57782541	"EEF1AKMT3"	"protein_coding"	"EEF1AKMT3"
chr12	57772660	57797554	"ENSG00000257921"	"protein_coding"	"ENSG00000257921"
chr12	57782761	57808071	"TSFM"	"protein_coding"	"TSFM"
chr12	57797376	57818734	"AVIL"	"protein_coding"	"AVIL"
chr12	57803838	57804415	"ENSG00000270039"	"lncRNA"	"ENSG00000270039"
chr12	57806154	57806260	"RNU6-1083P"	"snRNA"	"RNU6-1083P"
chr12	57814494	57814926	"ENSG00000269903"	"lncRNA"	"ENSG00000269903"
chr12	57819927	57846729	"CTDSP2"	"protein_coding"	"CTDSP2"
chr12	57824609	57824692	"MIR26A2"	"miRNA"	"MIR26A2"
chr12	57837092	57842745	"ENSG00000257953"	"lncRNA"	"ENSG00000257953"
chr12	57869834	57896482	"ENSG00000245651"	"lncRNA"	"ENSG00000245651"
chr12	57894232	57896846	"ENSG00000273805"	"lncRNA"	"ENSG00000273805"
chr12	57906039	57959148	"ATP23"	"protein_coding"	"ATP23"
chr12	57930115	57936345	"GIHCG"	"lncRNA"	"GIHCG"
chr12	57967058	57968399	"ENSG00000257159"	"processed_pseudogene"	"ENSG00000257159"
chr12	57977965	57978277	"RN7SKP65"	"misc_RNA"	"RN7SKP65"
chr12	57983795	57984761	"ENSG00000257668"	"processed_pseudogene"	"ENSG00000257668"
chr12	58087892	58093362	"LINC02403"	"lncRNA"	"LINC02403"
chr12	58094914	58098013	"ENSG00000279134"	"TEC"	"ENSG00000279134"
chr12	58103907	58105935	"ENSG00000279411"	"TEC"	"ENSG00000279411"
chr12	58244378	58244865	"RPL21P103"	"processed_pseudogene"	"RPL21P103"
chr12	58394596	58395138	"ENSG00000258133"	"processed_pseudogene"	"ENSG00000258133"
chr12	58544124	58813060	"ENSG00000258231"	"lncRNA"	"ENSG00000258231"
chr12	58565959	58781747	"LINC02388"	"lncRNA"	"LINC02388"
chr12	58872149	58920504	"LRIG3"	"protein_coding"	"LRIG3"
chr12	58920639	59065312	"LRIG3-DT"	"lncRNA"	"LRIG3-DT"
chr12	59020169	59020894	"RPS6P22"	"processed_pseudogene"	"RPS6P22"
chr12	59052980	59054184	"ENSG00000257288"	"processed_pseudogene"	"ENSG00000257288"
chr12	59102144	59130879	"ENSG00000286351"	"lncRNA"	"ENSG00000286351"
chr12	59322745	59436874	"ENSG00000286279"	"lncRNA"	"ENSG00000286279"
chr12	59366218	59411171	"ENSG00000258214"	"lncRNA"	"ENSG00000258214"
chr12	59369051	59369151	"RNU6-279P"	"snRNA"	"RNU6-279P"
chr12	59450673	59450772	"RNU6-871P"	"snRNA"	"RNU6-871P"
chr12	59523278	59524184	"LINC02448"	"lncRNA"	"LINC02448"
chr12	59586793	59586943	"RNU4-20P"	"snRNA"	"RNU4-20P"
chr12	59596029	59789855	"SLC16A7"	"protein_coding"	"SLC16A7"
chr12	59719698	59719944	"ENSG00000257146"	"processed_pseudogene"	"ENSG00000257146"
chr12	59812102	59812576	"ENSG00000237176"	"processed_pseudogene"	"ENSG00000237176"
chr12	60092864	60096071	"ENSG00000257294"	"lncRNA"	"ENSG00000257294"
chr12	60150187	60269686	"ENSG00000287014"	"lncRNA"	"ENSG00000287014"
chr12	60215994	60216384	"ENSG00000258184"	"processed_pseudogene"	"ENSG00000258184"
chr12	60341824	60341941	"Y_RNA"	"misc_RNA"	"Y_RNA"
chr12	60363822	60363935	"ENSG00000251822"	"snoRNA"	"ENSG00000251822"
chr12	60418983	60419293	"ENSG00000257865"	"processed_pseudogene"	"ENSG00000257865"
chr12	61231159	61232937	"ENSG00000257308"	"processed_pseudogene"	"ENSG00000257308"
chr12	61600067	61600843	"DUX4L52"	"processed_pseudogene"	"DUX4L52"
chr12	61668302	61702771	"ENSG00000286402"	"lncRNA"	"ENSG00000286402"
chr12	61708273	62279150	"TAFA2"	"protein_coding"	"TAFA2"
chr12	61775923	61776400	"RPL21P104"	"processed_pseudogene"	"RPL21P104"
chr12	61879318	61880772	"KRT8P19"	"processed_pseudogene"	"KRT8P19"
chr12	62021570	62022174	"RPS3P6"	"processed_pseudogene"	"RPS3P6"
chr12	62139999	62145643	"ENSG00000257880"	"lncRNA"	"ENSG00000257880"
chr12	62234390	62235515	"KLF17P1"	"processed_pseudogene"	"KLF17P1"
chr12	62260338	62417431	"USP15"	"protein_coding"	"USP15"
chr12	62260359	62260454	"MIR6125"	"miRNA"	"MIR6125"
chr12	62334091	62334197	"RNU6-595P"	"snRNA"	"RNU6-595P"
chr12	62393607	62393880	"Metazoa_SRP"	"misc_RNA"	"Metazoa_SRP"
chr12	62466817	62600476	"MON2"	"protein_coding"	"MON2"
chr12	62482349	62484932	"MON2-AS1"	"lncRNA"	"MON2-AS1"
chr12	62545582	62545679	"RNU6-399P"	"snRNA"	"RNU6-399P"
chr12	62601751	62603690	"LINC01465"	"lncRNA"	"LINC01465"
chr12	62602752	62622213	"MIRLET7IHG"	"lncRNA"	"MIRLET7IHG"
chr12	62603366	62604408	"ENSG00000275180"	"lncRNA"	"ENSG00000275180"
chr12	62603686	62603769	"MIRLET7I"	"miRNA"	"MIRLET7I"
chr12	62643994	62935150	"PPM1H"	"protein_coding"	"PPM1H"
chr12	62658823	62659225	"RPL32P26"	"processed_pseudogene"	"RPL32P26"
chr12	62755227	62756233	"GAPDHP44"	"processed_pseudogene"	"GAPDHP44"
chr12	62850738	62850901	"RNU1-83P"	"snRNA"	"RNU1-83P"
chr12	62935701	62935802	"Y_RNA"	"misc_RNA"	"Y_RNA"
chr12	62965325	62965969	"RPL14P1"	"processed_pseudogene"	"RPL14P1"
chr12	63002469	63002795	"ENSG00000257779"	"processed_pseudogene"	"ENSG00000257779"
chr12	63003553	63004694	"LDHAL6CP"	"transcribed_processed_pseudogene"	"LDHAL6CP"
chr12	63003679	63006902	"ENSG00000293081"	"lncRNA"	"ENSG00000293081"
chr12	63004338	63006541	"ENSG00000257235"	"lncRNA"	"ENSG00000257235"
chr12	63055275	63055765	"RSL24D1P5"	"processed_pseudogene"	"RSL24D1P5"
chr12	63142759	63151201	"AVPR1A"	"protein_coding"	"AVPR1A"
chr12	63151065	63154006	"ENSG00000279444"	"TEC"	"ENSG00000279444"
chr12	63271404	63272336	"HNRNPA1P69"	"processed_pseudogene"	"HNRNPA1P69"
chr12	63292625	63360037	"LINC03056"	"lncRNA"	"LINC03056"
chr12	63558913	63668939	"DPY19L2"	"protein_coding"	"DPY19L2"
chr12	63623788	63795718	"ENSG00000249753"	"lncRNA"	"ENSG00000249753"
chr12	63651627	63651930	"ENSG00000257005"	"processed_pseudogene"	"ENSG00000257005"
chr12	63682523	63715476	"ENSG00000290896"	"lncRNA"	"ENSG00000290896"
chr12	63684748	63724935	"ENSG00000255583"	"transcribed_unprocessed_pseudogene"	"ENSG00000255583"
chr12	63760358	63760612	"RPS27P24"	"processed_pseudogene"	"RPS27P24"
chr12	63779833	63809792	"RXYLT1"	"protein_coding"	"RXYLT1"
chr12	63804739	63822156	"RXYLT1-AS1"	"lncRNA"	"RXYLT1-AS1"
chr12	63822021	63823895	"PABPC1P4"	"processed_pseudogene"	"PABPC1P4"
chr12	63843761	64162217	"SRGAP1"	"protein_coding"	"SRGAP1"
chr12	63871739	63872044	"RPL36AP41"	"processed_pseudogene"	"RPL36AP41"
chr12	63878787	63879474	"ENSG00000256571"	"lncRNA"	"ENSG00000256571"
chr12	63887379	63888598	"ENSG00000256399"	"processed_pseudogene"	"ENSG00000256399"
chr12	64032412	64032665	"ENSG00000255780"	"processed_pseudogene"	"ENSG00000255780"
chr12	64038562	64097618	"ENSG00000255886"	"lncRNA"	"ENSG00000255886"
chr12	64099415	64130539	"ENSG00000287618"	"lncRNA"	"ENSG00000287618"
chr12	64108763	64120489	"ENSG00000255817"	"lncRNA"	"ENSG00000255817"
chr12	64146388	64147857	"ENSG00000255629"	"lncRNA"	"ENSG00000255629"
chr12	64186316	64222296	"KICS2"	"protein_coding"	"KICS2"
chr12	64204793	64204899	"RNU6-1009P"	"snRNA"	"RNU6-1009P"
chr12	64222333	64397260	"ENSG00000293269"	"lncRNA"	"ENSG00000293269"
chr12	64228560	64228675	"RNU5A-7P"	"snRNA"	"RNU5A-7P"
chr12	64264762	64390758	"C12orf56"	"protein_coding"	"C12orf56"
chr12	64266413	64266766	"OOEPP2"	"processed_pseudogene"	"OOEPP2"
chr12	64338178	64338797	"ATP6V1E1P3"	"processed_pseudogene"	"ATP6V1E1P3"
chr12	64355762	64355865	"ENSG00000238440"	"snoRNA"	"ENSG00000238440"
chr12	64396533	64396997	"ENSG00000243024"	"transcribed_processed_pseudogene"	"ENSG00000243024"
chr12	64404392	64451125	"XPOT"	"protein_coding"	"XPOT"
chr12	64442510	64443330	"ENSG00000255566"	"processed_pseudogene"	"ENSG00000255566"
chr12	64451591	64452901	"ENSG00000277895"	"lncRNA"	"ENSG00000277895"
chr12	64452090	64502114	"TBK1"	"protein_coding"	"TBK1"
chr12	64497968	64507329	"ENSG00000288665"	"lncRNA"	"ENSG00000288665"
chr12	64507001	64697564	"RASSF3"	"protein_coding"	"RASSF3"
chr12	64507166	64533638	"ENSG00000256199"	"lncRNA"	"ENSG00000256199"
chr12	64575665	64575741	"SNORD83"	"snoRNA"	"SNORD83"
chr12	64599078	64609459	"RASSF3-DT"	"lncRNA"	"RASSF3-DT"
chr12	64622509	64622605	"MIR548Z"	"miRNA"	"MIR548Z"
chr12	64622509	64622605	"MIR548C"	"miRNA"	"MIR548C"
chr12	64628344	64629976	"ENSG00000225195"	"lncRNA"	"ENSG00000225195"
chr12	64654060	64655019	"ENSG00000256314"	"lncRNA"	"ENSG00000256314"
chr12	64696191	64696550	"ENSG00000280320"	"TEC"	"ENSG00000280320"
chr12	64709458	64710513	"ENSG00000280181"	"TEC"	"ENSG00000280181"
